VT("/net2") X,VT("/net2") Y,VT("/net7") X,VT("/net7") Y,VT("/net14") X,VT("/net14") Y,VT("/net039") X,VT("/net039") Y,VT("/net069") X,VT("/net069") Y
3.150086301960587e-05,0.7999941860453224,3.150086301960587e-05,2.663217915959154e-06,3.150086301960587e-05,5.503063695656156e-05,3.150086301960587e-05,0.799928901313256,3.150086301960587e-05,0.799928879154716
3.150086675742633e-05,0.8000150348057765,3.150086675742633e-05,1.609708705244217e-05,3.150086675742633e-05,7.16241272978346e-05,3.150086675742633e-05,0.7999846662583884,3.150086675742633e-05,0.7999846134819131
3.15008711614229e-05,0.8000461930890491,3.15008711614229e-05,3.07721037386232e-05,3.15008711614229e-05,9.479049633175447e-05,3.15008711614229e-05,0.8000798248904301,3.15008711614229e-05,0.8000799093520337
3.150087695001763e-05,0.8000729565996962,3.150087695001763e-05,3.923441627398433e-05,3.150087695001763e-05,0.0001132985411682971,3.150087695001763e-05,0.8001975824623757,3.150087695001763e-05,0.8001978694416336
3.150087863062795e-05,0.8000748930642047,3.150087863062795e-05,3.674438765425113e-05,3.150087863062795e-05,0.0001136880415321318,3.150087863062795e-05,0.8002238034103509,3.150087863062795e-05,0.8002241957910966
3.150087947093311e-05,0.8000714041097541,3.150087947093311e-05,3.127047675096424e-05,3.150087947093311e-05,0.0001099380941546637,3.150087947093311e-05,0.8002281440799235,3.150087947093311e-05,0.8002286493100844
3.150088115154343e-05,0.8000606355058451,3.150088115154343e-05,2.031219299056715e-05,3.150088115154343e-05,9.979304358286267e-05,3.150088115154343e-05,0.8002257370637598,3.150088115154343e-05,0.8002263532933451
3.150088451276408e-05,0.8000384749128234,3.150088451276408e-05,7.932904768849352e-06,3.150088451276408e-05,8.100227733877442e-05,3.150088451276408e-05,0.8002005275444062,3.150088451276408e-05,0.8002009571855211
3.15008880387153e-05,0.8000256364323257,3.15008880387153e-05,9.30964427844848e-06,3.15008880387153e-05,7.13639156829886e-05,3.15008880387153e-05,0.8001719732786344,3.15008880387153e-05,0.8001719495003967
3.150089098553646e-05,0.8000131581199258,3.150089098553646e-05,2.958791860068556e-06,3.150089098553646e-05,6.027443846920827e-05,3.150089098553646e-05,0.8001374608470079,3.150089098553646e-05,0.8001373607629356
3.150089245894704e-05,0.800003814507633,3.150089245894704e-05,-4.492278896361435e-06,3.150089245894704e-05,5.158466713778681e-05,3.150089245894704e-05,0.800112047275911,3.150089245894704e-05,0.8001120092340341
3.15008954057682e-05,0.7999839156773165,3.15008954057682e-05,-1.582211130591258e-05,3.15008954057682e-05,3.400430222518292e-05,3.15008954057682e-05,0.8000516402130583,3.15008954057682e-05,0.8000515405056424
3.150089981277469e-05,0.79996578355829,3.150089981277469e-05,-1.839497096572277e-05,3.150089981277469e-05,1.889344182100192e-05,3.150089981277469e-05,0.7999709624910635,3.150089981277469e-05,0.799970554988288
3.150090103397243e-05,0.7999697302046095,3.150090103397243e-05,-1.135437335276097e-05,3.150090103397243e-05,2.261894342146628e-05,3.150090103397243e-05,0.7999649171464258,3.150090103397243e-05,0.7999643581245232
3.15009034763679e-05,0.7999886472513131,3.15009034763679e-05,7.315265723303131e-06,3.15009034763679e-05,3.877444528920203e-05,3.15009034763679e-05,0.799979970796058,3.15009034763679e-05,0.7999792242381919
3.150090735393994e-05,0.8000005601547411,3.150090735393994e-05,7.015622883669604e-06,3.150090735393994e-05,4.578566789742365e-05,3.150090735393994e-05,0.7999929338038215,3.150090735393994e-05,0.7999926313756568
3.150091150593136e-05,0.7999893012327056,3.150091150593136e-05,-1.101560486575871e-05,3.150091150593136e-05,3.32274912460814e-05,3.150091150593136e-05,0.7999732044977937,3.150091150593136e-05,0.799973395638489
3.150091613963335e-05,0.7999671040352038,3.150091613963335e-05,-2.36809253680374e-05,3.150091613963335e-05,1.44638957799368e-05,3.150091613963335e-05,0.7999163551009735,3.150091613963335e-05,0.7999165341755339
3.150092242981577e-05,0.7999600573244134,3.150092242981577e-05,-1.593097393333753e-05,3.150092242981577e-05,1.024344582478014e-05,3.150092242981577e-05,0.7998659971127474,3.150092242981577e-05,0.7998657667214971
3.150092885917661e-05,0.7999737902381646,3.150092885917661e-05,-6.581919753149451e-06,3.150092885917661e-05,2.053874566770036e-05,3.150092885917661e-05,0.7998730142795875,3.150092885917661e-05,0.7998728270578117
3.150093058522373e-05,0.7999832512654999,3.150093058522373e-05,-5.117780434200695e-07,3.150093058522373e-05,2.80319733895241e-05,3.150093058522373e-05,0.799889779200036,3.150093058522373e-05,0.7998895955744612
3.150093403731796e-05,0.8000025238229151,3.150093403731796e-05,9.119281247254608e-06,3.150093403731796e-05,4.296407137071867e-05,3.150093403731796e-05,0.7999358198481322,3.150093403731796e-05,0.7999357527157558
3.150093576336507e-05,0.8000083222308273,3.150093576336507e-05,8.729771016911412e-06,3.150093576336507e-05,4.679589983531355e-05,3.150093576336507e-05,0.7999572157793051,3.150093576336507e-05,0.7999573215175595
3.150093877384571e-05,0.8000171148279179,3.150093877384571e-05,1.086743703526071e-05,3.150093877384571e-05,5.322814005432317e-05,3.150093877384571e-05,0.7999939522622735,3.150093877384571e-05,0.7999941692301684
3.150094355662037e-05,0.8000365814595274,3.150094355662037e-05,2.292945551367685e-05,3.150094355662037e-05,6.922137024804707e-05,3.150094355662037e-05,0.8000678188580074,3.150094355662037e-05,0.8000679731894224
3.150094761814448e-05,0.8000383975090659,3.150094761814448e-05,1.853322901717817e-05,3.150094761814448e-05,6.943989567276149e-05,3.150094761814448e-05,0.8001033245483959,3.150094761814448e-05,0.8001036396132643
3.15009491591852e-05,0.8000373420580718,3.15009491591852e-05,1.657686702499472e-05,3.15009491591852e-05,6.819765910488272e-05,3.15009491591852e-05,0.8001123257557178,3.15009491591852e-05,0.8001126561066756
3.150095224126665e-05,0.8000378279776564,3.150095224126665e-05,1.763073413003207e-05,3.150095224126665e-05,6.846688727299469e-05,3.150095224126665e-05,0.800130870494809,3.150095224126665e-05,0.8001310920738793
3.150095618851664e-05,0.8000378316733218,3.150095618851664e-05,1.813933269781301e-05,3.150095618851664e-05,6.808201403466964e-05,3.150095618851664e-05,0.800147788727763,3.150095618851664e-05,0.8001479185812634
3.150095816214164e-05,0.800034005262675,3.150095816214164e-05,1.44441658203785e-05,3.150095816214164e-05,6.434086551514111e-05,3.150095816214164e-05,0.8001467366426498,3.150095816214164e-05,0.8001468857042968
3.150096210939162e-05,0.8000212353981625,3.150096210939162e-05,5.607823766111543e-06,3.150096210939162e-05,5.287730698010754e-05,3.150096210939162e-05,0.8001267390041851,3.150096210939162e-05,0.8001268554416086
3.150096761334747e-05,0.7999916563940579,3.150096761334747e-05,-1.11359120125504e-05,3.150096761334747e-05,2.760830833433166e-05,3.150096761334747e-05,0.8000516799217264,3.150096761334747e-05,0.8000516891150286
3.150097328133118e-05,0.7999544283998727,3.150097328133118e-05,-2.904507494285381e-05,3.150097328133118e-05,-3.480741914914062e-06,3.150097328133118e-05,0.7999305505797827,3.150097328133118e-05,0.7999303764336042
3.150097497382882e-05,0.799949723427661,3.150097497382882e-05,-2.769428442548521e-05,3.150097497382882e-05,-6.972239464381512e-06,3.150097497382882e-05,0.7999014531267774,3.150097497382882e-05,0.7999011298404152
3.150097835882409e-05,0.7999509531236066,3.150097835882409e-05,-1.976761748214456e-05,3.150097835882409e-05,-5.494741456099567e-06,3.150097835882409e-05,0.7998652583237139,3.150097835882409e-05,0.7998647401752481
3.150098272872651e-05,0.7999520351225857,3.150098272872651e-05,-1.955620734541708e-05,3.150098272872651e-05,-5.792705165137576e-06,3.150098272872651e-05,0.7998321913050714,3.150098272872651e-05,0.7998318334951773
3.150098398356856e-05,0.7999501263994201,3.150098398356856e-05,-2.324018099619629e-05,3.150098398356856e-05,-8.132526501420313e-06,3.150098398356856e-05,0.7998215210688627,3.150098398356856e-05,0.7998213028744656
3.150098649325264e-05,0.799948934346058,3.150098649325264e-05,-2.439716814872348e-05,3.150098649325264e-05,-9.582805730284092e-06,3.150098649325264e-05,0.7998055930506031,3.150098649325264e-05,0.7998054400346192
3.150099053962543e-05,0.7999640437857632,3.150099053962543e-05,-9.658185149332057e-06,3.150099053962543e-05,3.665200472840596e-06,3.150099053962543e-05,0.7998195695673653,3.150099053962543e-05,0.7998192847891662
3.150099394612129e-05,0.7999805618144151,3.150099394612129e-05,-1.30765585351512e-06,3.150099394612129e-05,1.680689326494161e-05,3.150099394612129e-05,0.7998534407725058,3.150099394612129e-05,0.7998533102374317
3.150099697306065e-05,0.7999944569896008,3.150099697306065e-05,2.887994427427497e-06,3.150099697306065e-05,2.73717751886834e-05,3.150099697306065e-05,0.799892539218383,3.150099697306065e-05,0.7998926170756658
3.1501e-05,0.7999901828093329,3.1501e-05,-7.175915013708099e-06,3.1501e-05,2.244818025538714e-05,3.1501e-05,0.7998998405813974,3.1501e-05,0.7999002043163469
3.150100094095892e-05,0.7999862793428497,3.150100094095892e-05,-1.069667066498678e-05,3.150100094095892e-05,3.780584924642495e-05,3.150100094095892e-05,0.7998962032994306,3.150100094095892e-05,0.7998965965332463
3.150100282287674e-05,0.7999824932826961,3.150100282287674e-05,-1.151491687192765e-05,3.150100282287674e-05,5.062581113583358e-05,3.150100282287674e-05,0.7998939732390813,3.150100282287674e-05,0.7998942731463001
3.150100653962063e-05,0.7999923510352729,3.150100653962063e-05,1.195457282221984e-06,3.150100653962063e-05,4.673590527807195e-05,3.150100653962063e-05,0.7999203122146153,3.150100653962063e-05,0.7999203365303326
3.150100804062595e-05,0.799998974115369,3.150100804062595e-05,6.146654664233357e-06,3.150100804062595e-05,4.038552253371577e-05,3.150100804062595e-05,0.799937054988042,3.150100804062595e-05,0.799937070892435
3.150101082188858e-05,0.8000130766615207,3.150101082188858e-05,1.410607879388182e-05,3.150101082188858e-05,4.321143809093996e-05,3.150101082188858e-05,0.7999765209647902,3.150101082188858e-05,0.7999765542327836
3.150101496115989e-05,0.8000441005809446,3.150101496115989e-05,3.062390413757427e-05,3.150101496115989e-05,6.789220129939864e-05,3.150101496115989e-05,0.8000684345463321,3.150101496115989e-05,0.8000684419005575
3.150101868326051e-05,0.8000653763375923,3.150101868326051e-05,3.694607260192468e-05,3.150101868326051e-05,8.387812312866979e-05,3.150101868326051e-05,0.8001526886492738,3.150101868326051e-05,0.8001528813229769
3.150102534241888e-05,0.8000638799529897,3.150102534241888e-05,2.42167569243023e-05,3.150102534241888e-05,8.027225748866984e-05,3.150102534241888e-05,0.8002266981248904,3.150102534241888e-05,0.8002272107958279
3.15010301261002e-05,0.8000385096065089,3.15010301261002e-05,9.060458157645926e-06,3.15010301261002e-05,5.915918253156002e-05,3.15010301261002e-05,0.8001998425986674,3.15010301261002e-05,0.8002002201788097
3.150103186830796e-05,0.8000307639482348,3.150103186830796e-05,8.847176117937781e-06,3.150103186830796e-05,5.349338542401319e-05,3.150103186830796e-05,0.8001844408380955,3.150103186830796e-05,0.8001845898307213
3.150103499961797e-05,0.8000165938051429,3.150103499961797e-05,3.57315184088074e-06,3.150103499961797e-05,4.20306106662108e-05,3.150103499961797e-05,0.8001489242682441,3.150103499961797e-05,0.8001488834464823
3.150103633922227e-05,0.8000088073068806,3.150103633922227e-05,-2.204989291452165e-06,3.150103633922227e-05,3.520774474767375e-05,3.150103633922227e-05,0.8001278360218093,3.150103633922227e-05,0.8001278119671843
3.150103901843086e-05,0.7999898739048049,3.150103901843086e-05,-1.507206297493426e-05,3.150103901843086e-05,1.893629225362384e-05,3.150103901843086e-05,0.8000733404975645,3.150103901843086e-05,0.8000732820723677
3.150104310530895e-05,0.7999670061822043,3.150104310530895e-05,-2.398450288966842e-05,3.150104310530895e-05,2.463401409499932e-07,3.150104310530895e-05,0.7999880488631737,3.150104310530895e-05,0.7999877307648542
3.150104431834149e-05,0.7999662631005181,3.150104431834149e-05,-2.131780517792015e-05,3.150104431834149e-05,6.34796247216925e-08,3.150104431834149e-05,0.7999723337244904,3.150104431834149e-05,0.7999718864769815
3.150104674440656e-05,0.7999808602678083,3.150104674440656e-05,-4.529764946384952e-06,3.150104674440656e-05,1.334740433479982e-05,3.150104674440656e-05,0.7999742676949501,3.150104674440656e-05,0.7999735079826999
3.150104989104145e-05,0.7999998020722157,3.150104989104145e-05,7.365927091743057e-06,3.150104989104145e-05,2.791025539579796e-05,3.150104989104145e-05,0.7999960754866631,3.150104989104145e-05,0.7999954990835296
3.150105468108823e-05,0.7999934572344268,3.150105468108823e-05,-5.064979690117313e-06,3.150105468108823e-05,1.871668606633775e-05,3.150105468108823e-05,0.7999846511692906,3.150105468108823e-05,0.7999848409323486
3.150105876227634e-05,0.7999751921956363,3.150105876227634e-05,-1.359573438563577e-05,3.150105876227634e-05,3.575360266013374e-06,3.150105876227634e-05,0.7999401005278993,3.150105876227634e-05,0.799940307182072
3.150106486675434e-05,0.7999591400256887,3.150106486675434e-05,-1.564240072110065e-05,3.150106486675434e-05,-7.619963942626508e-06,3.150106486675434e-05,0.7998770527220187,3.150106486675434e-05,0.7998769056374536
3.150106714939188e-05,0.7999594465042777,3.150106714939188e-05,-1.563220691802163e-05,3.150106714939188e-05,-7.252056939458659e-06,3.150106714939188e-05,0.7998642471981867,3.150106714939188e-05,0.7998640751207416
3.150107171466694e-05,0.7999707279016092,3.150107171466694e-05,-9.002605529401294e-06,3.150107171466694e-05,1.841452649120848e-06,3.150107171466694e-05,0.79986658797582,3.150107171466694e-05,0.7998664035423384
3.150107320422293e-05,0.7999775962364213,3.150107320422293e-05,-3.979604618473942e-06,3.150107320422293e-05,7.423593130945909e-06,3.150107320422293e-05,0.7998776648447414,3.150107320422293e-05,0.7998774817728589
3.150107618333491e-05,0.7999945520801098,3.150107618333491e-05,8.916949096201963e-06,3.150107618333491e-05,2.111705463492019e-05,3.150107618333491e-05,0.7999138695093613,3.150107618333491e-05,0.7999137440185379
3.150107959036373e-05,0.8000094136908115,3.150107959036373e-05,3.045507712354983e-05,3.150107959036373e-05,3.256135956090362e-05,3.150107959036373e-05,0.7999583917070884,3.150107959036373e-05,0.799958456126751
3.150108364893191e-05,0.8000198233587277,3.150108364893191e-05,5.376378225386462e-05,3.150108364893191e-05,4.034590045651184e-05,3.150108364893191e-05,0.8000068017323555,3.150108364893191e-05,0.8000070592355623
3.150108776098658e-05,0.8000309245311491,3.150108776098658e-05,5.012760963871459e-05,3.150108776098658e-05,4.958731110748858e-05,3.150108776098658e-05,0.8000580603515183,3.150108776098658e-05,0.8000583111105748
3.15010952730652e-05,0.8000387379506151,3.15010952730652e-05,1.614356969239591e-05,3.15010952730652e-05,5.568780003550872e-05,3.15010952730652e-05,0.8001241249346986,3.15010952730652e-05,0.8001243716592303
3.150109666438956e-05,0.8000382449022735,3.150109666438956e-05,1.550471955898292e-05,3.150109666438956e-05,5.515212861683688e-05,3.150109666438956e-05,0.8001308564081018,3.150109666438956e-05,0.8001310938675228
3.150109944703826e-05,0.8000384845274831,3.150109944703826e-05,2.109804311983196e-05,3.150109944703826e-05,5.535165566477025e-05,3.150109944703826e-05,0.8001441500880334,3.150109944703826e-05,0.8001443035835443
3.150110363650489e-05,0.800032124142846,3.150110363650489e-05,2.237425480481933e-05,3.150110363650489e-05,4.962770355076707e-05,3.150110363650489e-05,0.8001448974185619,3.150110363650489e-05,0.8001450224341455
3.150110888898065e-05,0.800011149649567,3.150110888898065e-05,1.621170892746918e-05,3.150110888898065e-05,3.160807628298922e-05,3.150110888898065e-05,0.8001040347234343,3.150110888898065e-05,0.8001041270197051
3.150111023468556e-05,0.8000044935032807,3.150111023468556e-05,1.28928737031951e-05,3.150111023468556e-05,2.611523374639277e-05,3.150111023468556e-05,0.8000868764275675,3.150111023468556e-05,0.800086919921868
3.150111292609537e-05,0.7999852351557003,3.150111292609537e-05,-1.151795387848192e-05,3.150111292609537e-05,9.870431318959271e-06,3.150111292609537e-05,0.8000359094195648,3.150111292609537e-05,0.8000359374991148
3.150111803286822e-05,0.7999517938369833,3.150111803286822e-05,-0.000137340780224344,3.150111803286822e-05,-1.749140365862922e-05,3.150111803286822e-05,0.7999233871599708,3.150111803286822e-05,0.7999232057579165
3.150111930356009e-05,0.7999493166990747,3.150111930356009e-05,-0.0001930323804013411,3.150111930356009e-05,-1.878637408215234e-05,3.150111930356009e-05,0.7999018442928314,3.150111930356009e-05,0.7999014656795935
3.150112184494382e-05,0.7999510232648435,3.150112184494382e-05,-0.000284492448247834,3.150112184494382e-05,-1.674083353243943e-05,3.150112184494382e-05,0.7998750736948985,3.150112184494382e-05,0.7998745213429531
3.150112598363717e-05,0.7999548516906607,3.150112598363717e-05,-0.0003324369147196265,3.150112598363717e-05,-1.477319336804488e-05,3.150112598363717e-05,0.7998472932563968,3.150112598363717e-05,0.7998469512748554
3.150112979500691e-05,0.7999514602349385,3.150112979500691e-05,-0.0003381464958575491,3.150112979500691e-05,-1.85804178190412e-05,3.150112979500691e-05,0.799818278775504,3.150112979500691e-05,0.7998181212656741
3.150113365447869e-05,0.7999572564060028,3.150113365447869e-05,-0.0003433971489127347,3.150113365447869e-05,-1.334764574059497e-05,3.150113365447869e-05,0.7998131707608053,3.150113365447869e-05,0.7998129646278629
3.150113521238479e-05,0.799964260557437,3.150113521238479e-05,-0.000348263612500465,3.150113521238479e-05,-7.290404539409613e-06,3.150113521238479e-05,0.7998230524930009,3.150113521238479e-05,0.7998228352937891
3.150113832819699e-05,0.7999812912103746,3.150113832819699e-05,-0.0003673735994505488,3.150113832819699e-05,6.73156374513198e-06,3.150113832819699e-05,0.7998569719193462,3.150113832819699e-05,0.7998568492127481
3.150114250904328e-05,0.7999957225048998,3.150114250904328e-05,-0.0004320323376888089,3.150114250904328e-05,1.773874577178569e-05,3.150114250904328e-05,0.7999009343714487,3.150114250904328e-05,0.799901063324705
3.15011437733055e-05,0.7999923288091074,3.15011437733055e-05,-0.0004601909261725539,3.15011437733055e-05,1.393639167085649e-05,3.15011437733055e-05,0.799902871163698,3.15011437733055e-05,0.7999032239862377
3.150114630182994e-05,0.7999821085096168,3.150114630182994e-05,-0.0004674036999759048,3.150114630182994e-05,4.968660337147352e-06,3.150114630182994e-05,0.7998939714566482,3.150114630182994e-05,0.7998944418780987
3.150114987291425e-05,0.7999867549396634,3.150114987291425e-05,-0.0002190082087560485,3.150114987291425e-05,1.108031696670559e-05,3.150114987291425e-05,0.7999070934628666,3.150114987291425e-05,0.7999071051426513
3.150115318673065e-05,0.8000002284849458,3.150115318673065e-05,0.0006456021200029594,3.150115318673065e-05,2.266605639575475e-05,3.150115318673065e-05,0.7999415255896454,3.150115318673065e-05,0.7999414744427725
3.150115719597659e-05,0.8000237831085555,3.150115719597659e-05,0.002049865359549861,3.150115719597659e-05,4.146742744758201e-05,3.150115719597659e-05,0.8000078367996301,3.150115719597659e-05,0.8000078755305557
3.150116224409591e-05,0.8000577804147124,3.150116224409591e-05,0.003115360661283086,3.150116224409591e-05,6.879681697988969e-05,3.150116224409591e-05,0.8001217165453964,3.150116224409591e-05,0.8001218343047402
3.150116814258222e-05,0.8000679617663441,3.150116814258222e-05,0.003723386051817283,3.150116814258222e-05,7.532059802680806e-05,3.150116814258222e-05,0.8002127269582926,3.150116814258222e-05,0.8002131801703589
3.150117353504072e-05,0.8000440645584416,3.150117353504072e-05,0.004200058819122911,3.150117353504072e-05,5.5146322501726e-05,3.150117353504072e-05,0.8002019791714715,3.150117353504072e-05,0.800202413220145
3.150117516213164e-05,0.8000355258185599,3.150117516213164e-05,0.004416081347457154,3.150117516213164e-05,4.864871672591512e-05,3.150117516213164e-05,0.8001886563096372,3.150117516213164e-05,0.8001889254981023
3.150117814818304e-05,0.8000220895946436,3.150117814818304e-05,0.00503414454350426,3.150117814818304e-05,3.818511414972142e-05,3.150117814818304e-05,0.8001597389555923,3.150117814818304e-05,0.8001597840377589
3.150118220080325e-05,0.7999987450919926,3.150118220080325e-05,0.00696706574733074,3.150118220080325e-05,1.850678538089628e-05,3.150118220080325e-05,0.8000958423339917,3.150118220080325e-05,0.8000958023568123
3.15011859031939e-05,0.799970365703576,3.15011859031939e-05,0.008633398726549795,3.15011859031939e-05,-5.351614863587388e-06,3.15011859031939e-05,0.8000086010859866,3.15011859031939e-05,0.8000084715284037
3.150119073493373e-05,0.7999642455196881,3.150119073493373e-05,0.007232631055719327,3.150119073493373e-05,-8.907718384160315e-06,3.150119073493373e-05,0.7999415039491865,3.150119073493373e-05,0.7999409023131163
3.150119484583942e-05,0.7999886969418277,3.150119484583942e-05,0.002866414352023708,3.150119484583942e-05,1.138947100161763e-05,3.150119484583942e-05,0.7999620413751012,3.150119484583942e-05,0.7999613905881406
3.150119990699047e-05,0.7999956544286106,3.150119990699047e-05,-0.00403083052248157,3.150119990699047e-05,1.386072811992056e-05,3.150119990699047e-05,0.7999723034083916,3.150119990699047e-05,0.7999723532606287
3.150120512890952e-05,0.7999788694625196,3.150120512890952e-05,-0.0100326436638536,3.150120512890952e-05,-6.299358153441852e-07,3.150120512890952e-05,0.7999337819465469,3.150120512890952e-05,0.7999340071128922
3.150121170454056e-05,0.7999626226555733,3.150121170454056e-05,-0.01488153242438085,3.150121170454056e-05,-1.213271477204033e-05,3.150121170454056e-05,0.7998786483486228,3.150121170454056e-05,0.7998785813271452
3.150121400245431e-05,0.7999663748364025,3.150121400245431e-05,-0.01532134442612217,3.150121400245431e-05,-8.552434516593346e-06,3.150121400245431e-05,0.799875676870561,3.150121400245431e-05,0.799875528053085
3.150121859828181e-05,0.7999852560660407,3.150121859828181e-05,-0.01326292175821421,3.150121859828181e-05,7.098903685777046e-06,3.150121859828181e-05,0.7999020154329298,3.150121859828181e-05,0.7999018396980746
3.150122517851607e-05,0.8000090077413395,3.150122517851607e-05,-0.007352838225681593,3.150122517851607e-05,2.559113563411296e-05,3.150122517851607e-05,0.7999661642518586,3.150122517851607e-05,0.7999662163901969
3.150122713570255e-05,0.8000121533292142,3.150122713570255e-05,-0.005410675001889554,3.150122713570255e-05,2.755002165580111e-05,3.150122713570255e-05,0.7999843054389183,3.150122713570255e-05,0.7999844990212432
3.15012310500755e-05,0.8000105196002484,3.15012310500755e-05,-0.002831213427865888,3.15012310500755e-05,2.576619840272302e-05,3.15012310500755e-05,0.8000021394803708,3.15012310500755e-05,0.8000024440085067
3.15012388788214e-05,0.8000028198695806,3.15012388788214e-05,-0.0005180570220199364,3.15012388788214e-05,2.025706217282539e-05,3.15012388788214e-05,0.8000078996632731,3.15012388788214e-05,0.8000080147205452
3.150125044632189e-05,0.799999182621003,3.150125044632189e-05,0.0004453486955933996,3.150125044632189e-05,1.722403790591427e-05,3.150125044632189e-05,0.8000052625297801,3.150125044632189e-05,0.8000052149900371
3.150126734430651e-05,0.7999997807813678,3.150126734430651e-05,6.876897379472441e-05,3.150126734430651e-05,1.659536605289213e-05,3.150126734430651e-05,0.7999986718933071,3.150126734430651e-05,0.7999986228062208
3.150129261314846e-05,0.7999995871934452,3.150129261314846e-05,-7.305188911104106e-05,3.150129261314846e-05,1.562521431215878e-05,3.150129261314846e-05,0.7999967622872628,3.150129261314846e-05,0.7999967608790702
3.15013302677474e-05,0.7999995614763816,3.15013302677474e-05,1.98706904481191e-05,3.15013302677474e-05,1.487777354292442e-05,3.15013302677474e-05,0.7999986278851332,3.15013302677474e-05,0.7999986380054037
3.150140373613779e-05,0.7999995613404304,3.150140373613779e-05,1.917696091939246e-05,3.150140373613779e-05,1.331645205291791e-05,3.150140373613779e-05,0.799998396386568,3.150140373613779e-05,0.7999983950167583
3.150155033965323e-05,0.7999995554130509,3.150155033965323e-05,-1.344022740809255e-05,3.150155033965323e-05,1.100022792027979e-05,3.150155033965323e-05,0.799997779557819,3.150155033965323e-05,0.7999977796944534
3.150184354668409e-05,0.7999995408044939,3.150184354668409e-05,-1.811393919715234e-06,3.150184354668409e-05,8.185830932778981e-06,3.150184354668409e-05,0.799997926256907,3.150184354668409e-05,0.7999979268733803
3.150242996074582e-05,0.7999995300111407,3.150242996074582e-05,2.784526124350445e-06,3.150242996074582e-05,5.466921467074974e-06,3.150242996074582e-05,0.799997934012129,3.150242996074582e-05,0.7999979335157107
3.150346087726266e-05,0.7999995220062928,3.150346087726266e-05,6.147630522310396e-07,3.150346087726266e-05,3.438109639519522e-06,3.150346087726266e-05,0.7999978614511601,3.150346087726266e-05,0.799997861453089
3.150499537736163e-05,0.7999995180716437,3.150499537736163e-05,4.943407229439341e-07,3.150499537736163e-05,2.328692580158324e-06,3.150499537736163e-05,0.7999978388536663,3.150499537736163e-05,0.7999978389163196
3.150755365437917e-05,0.7999995153226003,3.150755365437917e-05,5.440466845057212e-07,3.150755365437917e-05,1.564448639944101e-06,3.150755365437917e-05,0.7999978253885752,3.150755365437917e-05,0.7999978254217799
3.151143325688834e-05,0.7999995141586046,3.151143325688834e-05,5.433694652739376e-07,3.151143325688834e-05,1.191655432970717e-06,3.151143325688834e-05,0.7999978193636575,3.151143325688834e-05,0.7999978193958353
3.151839959797483e-05,0.7999995128832362,3.151839959797483e-05,5.403911967737789e-07,3.151839959797483e-05,8.354339470825729e-07,3.151839959797483e-05,0.7999978126852996,3.151839959797483e-05,0.7999978127178712
3.152933624966028e-05,0.7999995123878331,3.152933624966028e-05,5.390722938242204e-07,3.152933624966028e-05,6.865669217601904e-07,3.152933624966028e-05,0.7999978101021862,3.152933624966028e-05,0.7999978101346109
3.154292000178338e-05,0.7999995119810541,3.154292000178338e-05,5.380786183773302e-07,3.154292000178338e-05,5.667409860955807e-07,3.154292000178338e-05,0.7999978079866342,3.154292000178338e-05,0.7999978080188669
3.155958536270488e-05,0.7999995119733775,3.155958536270488e-05,5.375307382392937e-07,3.155958536270488e-05,5.606310360178848e-07,3.155958536270488e-05,0.7999978079491893,3.155958536270488e-05,0.7999978079811871
3.158007324734046e-05,0.79999951176296,3.158007324734046e-05,5.36659136487222e-07,3.158007324734046e-05,4.98644651017637e-07,3.158007324734046e-05,0.7999978068539545,3.158007324734046e-05,0.7999978068856654
3.160632803348316e-05,0.7999995116855965,3.160632803348316e-05,5.358356044950444e-07,3.160632803348316e-05,4.748084570283481e-07,3.160632803348316e-05,0.7999978064479781,3.160632803348316e-05,0.7999978064793235
3.164967161649079e-05,0.7999995116105536,3.164967161649079e-05,5.347204335619528e-07,3.164967161649079e-05,4.503921314718105e-07,3.164967161649079e-05,0.7999978060520498,3.164967161649079e-05,0.7999978060827989
3.171350090600487e-05,0.7999995115729788,3.171350090600487e-05,5.333987213564448e-07,3.171350090600487e-05,4.372226698796905e-07,3.171350090600487e-05,0.799997805844889,3.171350090600487e-05,0.7999978058747802
3.184115948503304e-05,0.7999995115264724,3.184115948503304e-05,5.313567982708009e-07,3.184115948503304e-05,4.20933341640524e-07,3.184115948503304e-05,0.7999978055761024,3.184115948503304e-05,0.7999978056043453
3.1999e-05,0.7999995115383969,3.1999e-05,5.296557165491831e-07,3.1999e-05,4.242568119218636e-07,3.1999e-05,0.7999978056059461,3.1999e-05,0.7999978056322771
3.199900834375e-05,0.7999997186808476,3.199900834375e-05,1.466508431601466e-05,3.199900834375e-05,5.945669313514906e-07,3.199900834375e-05,0.7999984370913134,3.199900834375e-05,0.7999984370369917
3.199902503125e-05,0.7999997085638216,3.199902503125e-05,-6.306724363656083e-07,3.199902503125e-05,5.78623444373362e-07,3.199902503125e-05,0.7999987561962424,3.199902503125e-05,0.7999987573636004
3.199905840625001e-05,0.7999996884083194,3.199905840625001e-05,-2.003075108032845e-06,3.199905840625001e-05,5.650555039759805e-07,3.199905840625001e-05,0.7999988234236177,3.199905840625001e-05,0.7999988230402507
3.199912515625001e-05,0.7999997000997693,3.199912515625001e-05,2.969585486592874e-06,3.199912515625001e-05,5.717721997204923e-07,3.199912515625001e-05,0.7999987350193272,3.199912515625001e-05,0.7999987351135062
