VT("/net14") X,VT("/net14") Y,VT("/I0/net18") X,VT("/I0/net18") Y,VT("/net16") X,VT("/net16") Y,VT("/net17") X,VT("/net17") Y
2.000100644175258e-05,0.7998783549766889,2.000100644175258e-05,0.799938876393571,2.000100644175258e-05,0.7999881490676988,2.000100644175258e-05,0.7999743793354686
2.000101028767852e-05,0.7999128647566409,2.000101028767852e-05,0.7999587696613083,2.000101028767852e-05,0.8000024401625253,2.000101028767852e-05,0.7999879278547489
2.000101462410842e-05,0.7999390668965654,2.000101462410842e-05,0.7999786185353428,2.000101462410842e-05,0.8000096586598935,2.000101462410842e-05,0.7999986471591404
2.00010205973313e-05,0.7999352864426865,2.00010205973313e-05,0.799969280672614,2.00010205973313e-05,0.7999906936233175,2.00010205973313e-05,0.7999890771193724
2.000102618115712e-05,0.7999241720571498,2.000102618115712e-05,0.7999578152021515,2.000102618115712e-05,0.7999824990297382,2.000102618115712e-05,0.7999827894970458
2.000103259935941e-05,0.7999344253139162,2.000103259935941e-05,0.7999701133712765,2.000103259935941e-05,0.799993246193427,2.000103259935941e-05,0.799992474920757
2.000103415810004e-05,0.7999405945195306,2.000103415810004e-05,0.799975731390181,2.000103415810004e-05,0.7999963788167775,2.000103415810004e-05,0.7999954936440685
2.000103727558131e-05,0.7999597920910604,2.000103727558131e-05,0.7999918472176268,2.000103727558131e-05,0.800004143620572,2.000103727558131e-05,0.8000046625761484
2.000104220080732e-05,0.7999863694413131,2.000104220080732e-05,0.8000096030826477,2.000104220080732e-05,0.8000101710668542,2.000104220080732e-05,0.8000136038722919
2.00010469775564e-05,0.8000013160241159,2.00010469775564e-05,0.800014961306537,2.00010469775564e-05,0.8000101628725476,2.00010469775564e-05,0.8000151223440696
2.000105125489729e-05,0.8000114973675653,2.000105125489729e-05,0.8000192326317261,2.000105125489729e-05,0.8000115877679976,2.000105125489729e-05,0.8000174762713347
2.000105733153067e-05,0.800009568330815,2.000105733153067e-05,0.8000130191770595,2.000105733153067e-05,0.8000074776573995,2.000105733153067e-05,0.8000132657959382
2.000105879248009e-05,0.8000039488872387,2.000105879248009e-05,0.8000072571776563,2.000105879248009e-05,0.800004860316465,2.000105879248009e-05,0.8000095504438688
2.000106171437893e-05,0.7999977625619646,2.000106171437893e-05,0.8000023428096805,2.000106171437893e-05,0.8000043344789194,2.000106171437893e-05,0.8000075690719461
2.000106614005102e-05,0.7999855377468308,2.000106614005102e-05,0.7999933029658299,2.000106614005102e-05,0.8000006385816869,2.000106614005102e-05,0.8000026746784592
2.000107107391025e-05,0.7999663451088873,2.000107107391025e-05,0.799979180347521,2.000107107391025e-05,0.7999947846596335,2.000107107391025e-05,0.7999944816732775
2.000107233051578e-05,0.7999647388331177,2.000107233051578e-05,0.7999792134769116,2.000107233051578e-05,0.7999961899761628,2.000107233051578e-05,0.7999952213619833
2.000107484372682e-05,0.7999620460299571,2.000107484372682e-05,0.7999793837407402,2.000107484372682e-05,0.7999975064025833,2.000107484372682e-05,0.7999959969174706
2.000107859195636e-05,0.7999706733349392,2.000107859195636e-05,0.7999898365360426,2.000107859195636e-05,0.8000032010061012,2.000107859195636e-05,0.800003017568341
2.000107979118108e-05,0.7999769376319221,2.000107979118108e-05,0.7999959827177042,2.000107979118108e-05,0.800006152249677,2.000107979118108e-05,0.8000068902282228
2.000108218963052e-05,0.7999820020140999,2.000108218963052e-05,0.7999993264137818,2.000108218963052e-05,0.8000057886635636,2.000108218963052e-05,0.8000076902891798
2.000108613908428e-05,0.7999689832771096,2.000108613908428e-05,0.7999837477208668,2.000108613908428e-05,0.7999957715712095,2.000108613908428e-05,0.7999961461726367
2.000108971368845e-05,0.7999496337768937,2.000108971368845e-05,0.7999668525061537,2.000108971368845e-05,0.7999894608161024,2.000108971368845e-05,0.7999865414909691
2.000109446687177e-05,0.7999376931172177,2.000109446687177e-05,0.7999621600035394,2.000109446687177e-05,0.799991458548548,2.000109446687177e-05,0.7999864347549513
2.000109961703207e-05,0.7999270066128615,2.000109961703207e-05,0.7999570355772806,2.000109961703207e-05,0.7999894317882881,2.000109961703207e-05,0.7999833370332796
2.000110724736403e-05,0.7999317145399105,2.000110724736403e-05,0.7999647766580524,2.000110724736403e-05,0.7999927851788368,2.000110724736403e-05,0.7999879911909077
2.000111412760478e-05,0.7999615976063944,2.000111412760478e-05,0.7999893716833888,2.000111412760478e-05,0.8000024945453492,2.000111412760478e-05,0.8000022980496992
2.000111617670906e-05,0.7999700520986294,2.000111617670906e-05,0.799994624294311,2.000111617670906e-05,0.8000033716049185,2.000111617670906e-05,0.8000044915221636
2.000111998598852e-05,0.7999899868544342,2.000111998598852e-05,0.800008118839553,2.000111998598852e-05,0.8000081737842222,2.000111998598852e-05,0.8000119677968599
2.000112543946139e-05,0.8000232636752002,2.000112543946139e-05,0.8000306326848594,2.000112543946139e-05,0.8000165339349024,2.000112543946139e-05,0.8000246289091641
2.000113021107572e-05,0.8000440735098986,2.000113021107572e-05,0.8000416162933353,2.000113021107572e-05,0.8000192647978676,2.000113021107572e-05,0.8000297711573259
2.000113190177905e-05,0.8000473807031422,2.000113190177905e-05,0.8000415157362971,2.000113190177905e-05,0.8000181818107673,2.000113190177905e-05,0.8000289317397677
2.00011352831857e-05,0.8000400068429668,2.00011352831857e-05,0.800029907021775,2.00011352831857e-05,0.8000118190853173,2.00011352831857e-05,0.800020849610543
2.000113961660976e-05,0.8000185184098516,2.000113961660976e-05,0.8000094778611327,2.000113961660976e-05,0.8000040907859329,2.000113961660976e-05,0.80000938966352
2.000114129841685e-05,0.8000145021780517,2.000114129841685e-05,0.800007566048086,2.000114129841685e-05,0.8000043470421544,2.000114129841685e-05,0.8000093877851825
2.000114466203102e-05,0.8000045983291463,2.000114466203102e-05,0.8000020977987912,2.000114466203102e-05,0.8000027271571362,2.000114466203102e-05,0.8000069566168128
2.00011487580241e-05,0.7999770244046095,2.00011487580241e-05,0.7999805781697596,2.00011487580241e-05,0.7999942240058451,2.00011487580241e-05,0.7999938172808999
2.000114999450601e-05,0.7999671790485015,2.000114999450601e-05,0.7999729891755034,2.000114999450601e-05,0.7999918262359551,2.000114999450601e-05,0.7999894740592147
2.000115246746982e-05,0.7999549781047628,2.000115246746982e-05,0.7999662904021125,2.000115246746982e-05,0.7999914706973023,2.000115246746982e-05,0.7999869916635846
2.000115609938644e-05,0.7999359381220708,2.000115609938644e-05,0.7999551191423806,2.000115609938644e-05,0.7999875625089885,2.000115609938644e-05,0.7999809269965129
2.000115955893745e-05,0.7999127467188695,2.000115955893745e-05,0.7999392828859464,2.000115955893745e-05,0.7999812796957515,2.000115955893745e-05,0.7999716481107818
2.00011639630339e-05,0.7999009512711444,2.00011639630339e-05,0.7999366657145991,2.00011639630339e-05,0.7999841629998966,2.00011639630339e-05,0.7999721578577973
2.000116867733475e-05,0.7999084072639031,2.000116867733475e-05,0.7999485497139897,2.000116867733475e-05,0.7999951814838456,2.000116867733475e-05,0.7999797235758735
2.000117413603533e-05,0.7999307440682157,2.000117413603533e-05,0.7999681360688715,2.000117413603533e-05,0.7999936971627148,2.000117413603533e-05,0.7999901599267584
2.000117562838911e-05,0.7999356317032535,2.000117562838911e-05,0.7999710705411718,2.000117562838911e-05,0.799988988416571,2.000117562838911e-05,0.7999912863218144
2.000117861309668e-05,0.7999502859117895,2.000117861309668e-05,0.7999814679847258,2.000117861309668e-05,0.7999891244680893,2.000117861309668e-05,0.7999971384785801
2.000118304885734e-05,0.7999844555611841,2.000118304885734e-05,0.8000071864615421,2.000118304885734e-05,0.8000058335713158,2.000118304885734e-05,0.8000119795702115
2.000118431841388e-05,0.7999930901850062,2.000118431841388e-05,0.8000126568035393,2.000118431841388e-05,0.8000103193280586,2.000118431841388e-05,0.8000143736636983
2.000118685752698e-05,0.800004572599273,2.000118685752698e-05,0.8000175945556298,2.000118685752698e-05,0.8000125364245416,2.000118685752698e-05,0.8000157678979511
2.00011911216773e-05,0.8000161449788912,2.00011911216773e-05,0.8000204482910203,2.00011911216773e-05,0.8000110839023324,2.00011911216773e-05,0.8000165956466762
2.000119473048944e-05,0.800006209848888,2.000119473048944e-05,0.8000071215389556,2.000119473048944e-05,0.8000037698454914,2.000119473048944e-05,0.8000075666034149
2.000119994556982e-05,0.7999888687320211,2.000119994556982e-05,0.7999918641861852,2.000119994556982e-05,0.7999992615754595,2.000119994556982e-05,0.7999997554458436
2.00012058662089e-05,0.799981610913393,2.00012058662089e-05,0.799989157253215,2.00012058662089e-05,0.8000000054707886,2.00012058662089e-05,0.7999995720668723
2.000121297633162e-05,0.7999704461183642,2.000121297633162e-05,0.7999826484291587,2.000121297633162e-05,0.7999967940960419,2.000121297633162e-05,0.7999956001671318
2.000121485419234e-05,0.7999647184695113,2.000121485419234e-05,0.7999780219547361,2.000121485419234e-05,0.7999947708575913,2.000121485419234e-05,0.7999927707900937
2.000121860991379e-05,0.7999586037499984,2.000121860991379e-05,0.7999746880063457,2.000121860991379e-05,0.7999945728949746,2.000121860991379e-05,0.7999915990510343
2.000122413960935e-05,0.7999648798355095,2.000122413960935e-05,0.7999828665412849,2.000122413960935e-05,0.7999989349760266,2.000122413960935e-05,0.7999971824292271
2.00012258234027e-05,0.7999650114837994,2.00012258234027e-05,0.7999826998165209,2.00012258234027e-05,0.7999980482353767,2.00012258234027e-05,0.7999963192094891
2.000122904215765e-05,0.7999641841890848,2.000122904215765e-05,0.799981323363361,2.000122904215765e-05,0.7999968727325809,2.000122904215765e-05,0.7999950472023607
2.000123325409998e-05,0.7999738690790116,2.000123325409998e-05,0.7999903507722654,2.000123325409998e-05,0.8000012959081152,2.000123325409998e-05,0.8000014182325577
2.000123736386714e-05,0.7999889725616797,2.000123736386714e-05,0.8000024611925927,2.000123736386714e-05,0.8000057273398059,2.000123736386714e-05,0.8000082379620997
2.000124289004549e-05,0.7999994842476671,2.000124289004549e-05,0.8000068705865238,2.000124289004549e-05,0.8000055523672939,2.000124289004549e-05,0.8000090054949116
2.000124993819486e-05,0.8000102492900546,2.000124993819486e-05,0.8000121898830851,2.000124993819486e-05,0.8000077684706969,2.000124993819486e-05,0.8000120238893251
2.000125245533257e-05,0.8000110246147678,2.000125245533257e-05,0.8000116161571541,2.000125245533257e-05,0.8000075422687453,2.000125245533257e-05,0.8000115561048371
2.000125748960799e-05,0.8000000949753152,2.000125748960799e-05,0.8000004104107403,2.000125748960799e-05,0.8000023849306998,2.000125748960799e-05,0.8000044560267667
2.00012629069521e-05,0.7999798091231382,2.00012629069521e-05,0.7999842714446795,2.00012629069521e-05,0.7999960229666434,2.00012629069521e-05,0.799995522374093
2.000126419840872e-05,0.7999762096621347,2.000126419840872e-05,0.7999822942540991,2.000126419840872e-05,0.799995915663406,2.000126419840872e-05,0.7999948012557733
2.000126678132198e-05,0.7999696492530456,2.000126678132198e-05,0.7999790113683072,2.000126678132198e-05,0.7999954935715863,2.000126678132198e-05,0.7999934416482762
2.000127194714848e-05,0.7999528538799768,2.000127194714848e-05,0.7999681818526587,2.000127194714848e-05,0.7999907670556154,2.000127194714848e-05,0.7999872446423885
2.000127662812603e-05,0.7999451451557787,2.000127662812603e-05,0.7999654143553089,2.000127662812603e-05,0.7999909466126972,2.000127662812603e-05,0.7999864691560433
2.000127824212433e-05,0.7999456185301594,2.000127824212433e-05,0.7999671645737069,2.000127824212433e-05,0.799992143960951,2.000127824212433e-05,0.7999877750125267
2.000128147012093e-05,0.7999635530160548,2.000128147012093e-05,0.799985922585046,2.000128147012093e-05,0.8000022524468142,2.000128147012093e-05,0.8000003021649227
2.00012855283169e-05,0.7999877128273806,2.00012855283169e-05,0.8000053782277522,2.00012855283169e-05,0.8000088596993217,2.00012855283169e-05,0.8000105877657721
2.000129129826511e-05,0.7999940700313036,2.000129129826511e-05,0.8000019791360511,2.000129129826511e-05,0.800001991442598,2.000129129826511e-05,0.8000049269650988
2.000129629039155e-05,0.7999871207668501,2.000129629039155e-05,0.7999928959869005,2.000129629039155e-05,0.7999983577015161,2.000129629039155e-05,0.7999997529791714
2.000130321268971e-05,0.7999799145594217,2.000130321268971e-05,0.7999885362532034,2.000130321268971e-05,0.799999281795719,2.000130321268971e-05,0.7999988397266035
2.000131537164865e-05,0.7999787724142681,2.000131537164865e-05,0.7999896454360031,2.000131537164865e-05,0.8000001860130868,2.000131537164865e-05,0.7999996418102143
2.000133439813878e-05,0.7999813846998034,2.000133439813878e-05,0.7999912509616057,2.000133439813878e-05,0.7999996766787905,2.000133439813878e-05,0.7999998863762278
2.00013598817044e-05,0.7999815041971625,2.00013598817044e-05,0.7999908379531541,2.00013598817044e-05,0.7999995859314348,2.00013598817044e-05,0.7999996288856303
2.000139838562008e-05,0.7999824080646275,2.000139838562008e-05,0.7999912948627578,2.000139838562008e-05,0.7999998567140721,2.000139838562008e-05,0.799999787222602
2.000146960591125e-05,0.7999840164951851,2.000146960591125e-05,0.7999918512347464,2.000146960591125e-05,0.799999755261306,2.000146960591125e-05,0.7999997146073166
2.000160876116624e-05,0.7999864268863166,2.000160876116624e-05,0.799992797965597,2.000160876116624e-05,0.7999997236498335,2.000160876116624e-05,0.7999997011006799
2.000188615946073e-05,0.7999895711440909,2.000188615946073e-05,0.7999941717888522,2.000188615946073e-05,0.7999997381558994,2.000188615946073e-05,0.7999997079270286
2.000244095604971e-05,0.7999927970871482,2.000244095604971e-05,0.7999957282456358,2.000244095604971e-05,0.7999997383981394,2.000244095604971e-05,0.7999997053263395
2.000347253012318e-05,0.7999956525412313,2.000347253012318e-05,0.7999971837400884,2.000347253012318e-05,0.7999997379630245,2.000347253012318e-05,0.7999997060984595
2.000507748257669e-05,0.799996748441869,2.000507748257669e-05,0.7999979625264558,2.000507748257669e-05,0.7999997386000557,2.000507748257669e-05,0.7999997071355798
2.000730822881579e-05,0.7999979632799618,2.000730822881579e-05,0.7999986030845597,2.000730822881579e-05,0.7999997386941592,2.000730822881579e-05,0.7999997072561115
2.001144957247711e-05,0.7999982861633127,2.001144957247711e-05,0.7999988797977672,2.001144957247711e-05,0.7999997390735483,2.001144957247711e-05,0.7999997078382554
2.001801625596153e-05,0.7999989211822708,2.001801625596153e-05,0.7999992415610818,2.001801625596153e-05,0.7999997392225334,2.001801625596153e-05,0.7999997080757839
2.002974320030472e-05,0.7999990210453101,2.002974320030472e-05,0.799999309925731,2.002974320030472e-05,0.7999997393111339,2.002974320030472e-05,0.7999997082168899
2.004386747287093e-05,0.7999992230380428,2.004386747287093e-05,0.7999994374555641,2.004386747287093e-05,0.7999997394009061,2.004386747287093e-05,0.7999997083629796
2.006139834264839e-05,0.7999992342757725,2.006139834264839e-05,0.7999994525455599,2.006139834264839e-05,0.7999997394237449,2.006139834264839e-05,0.7999997084066579
2.008288148247749e-05,0.7999993160001879,2.008288148247749e-05,0.7999995015925987,2.008288148247749e-05,0.7999997394591752,2.008288148247749e-05,0.7999997084712558
2.011066535733388e-05,0.7999993463401404,2.011066535733388e-05,0.7999995222058111,2.011066535733388e-05,0.7999997394766146,2.011066535733388e-05,0.7999997085107527
2.015842490423633e-05,0.7999993782542016,2.015842490423633e-05,0.7999995438570314,2.015842490423633e-05,0.7999997394962527,2.015842490423633e-05,0.7999997085619285
2.02303194647032e-05,0.7999993929445489,2.02303194647032e-05,0.7999995566298539,2.02303194647032e-05,0.7999997395081834,2.02303194647032e-05,0.7999997086101805
2.037410858563696e-05,0.7999994136933808,2.037410858563696e-05,0.7999995715197664,2.037410858563696e-05,0.799999739520009,2.037410858563696e-05,0.7999997086832751
2.05e-05,0.7999994020704743,2.05e-05,0.7999995720441734,2.05e-05,0.7999997395199627,2.05e-05,0.7999997087264722
2.050000834375e-05,0.7999845010610372,2.050000834375e-05,0.7999993449799307,2.050000834375e-05,0.7999996792700869,2.050000834375e-05,0.7999996203774125
2.050002503125e-05,0.8000007653149009,2.050002503125e-05,0.7999996616040448,2.050002503125e-05,0.7999997086092336,2.050002503125e-05,0.7999996539876174
2.050005840625e-05,0.8000030018378647,2.050005840625e-05,0.7999994418687253,2.050005840625e-05,0.7999997022710509,2.050005840625e-05,0.7999996511328996
2.050012515625001e-05,0.7999960799067084,2.050012515625001e-05,0.7999994631471656,2.050012515625001e-05,0.7999996944885142,2.050012515625001e-05,0.7999996398880738
2.050025865625002e-05,0.7999985040635486,2.050025865625002e-05,0.7999994745321266,2.050025865625002e-05,0.799999697886094,2.050025865625002e-05,0.7999996443181783
2.050032540625002e-05,0.8000068098885734,2.050032540625002e-05,0.799999466041409,2.050032540625002e-05,0.7999997002599643,2.050032540625002e-05,0.7999996482356083
