VT("/net064") X,VT("/net064") Y,VT("/net017") X,VT("/net017") Y,VT("/net072") X,VT("/net072") Y,VT("/net037") X,VT("/net037") Y,VT("/I70/I0/net44") X,VT("/I70/I0/net44") Y,VT("/I70/I0/net56") X,VT("/I70/I0/net56") Y
3.000090717094527e-05,0.800195882593087,3.000090717094527e-05,0.8002024800685507,3.000090717094527e-05,0.0001712289358035953,3.000090717094527e-05,0.0001445447881186686,3.000090717094527e-05,0.0002526397799609372,3.000090717094527e-05,0.8002526608161445
3.000091300105274e-05,0.8001840727612877,3.000091300105274e-05,0.8001850108089873,3.000091300105274e-05,0.0001385467624342398,3.000091300105274e-05,0.0001140501404286933,3.000091300105274e-05,0.000234289622815072,3.000091300105274e-05,0.800260122195153
3.000092067654176e-05,0.8001493645901857,3.000092067654176e-05,0.8001504346278964,3.000092067654176e-05,0.0001001171583630709,3.000092067654176e-05,8.102041141279982e-05,3.000092067654176e-05,0.0001908426467708691,3.000092067654176e-05,0.8002387430156434
3.00009223396786e-05,0.8001352175885448,3.00009223396786e-05,0.8001354468058298,3.00009223396786e-05,8.580055665713027e-05,3.00009223396786e-05,6.836103267017721e-05,3.00009223396786e-05,0.0001728375713368148,3.00009223396786e-05,0.8002234411951079
3.000092566595226e-05,0.8000887371931773,3.000092566595226e-05,0.800084167365536,3.000092566595226e-05,3.788365066934817e-05,3.000092566595226e-05,2.586821671304831e-05,3.000092566595226e-05,0.0001119842511452678,3.000092566595226e-05,0.8001659103325115
3.000093082206782e-05,0.8000033566008913,3.000093082206782e-05,0.7999927553367886,3.000093082206782e-05,-4.057350695876692e-05,3.000093082206782e-05,-4.157415158319714e-05,3.000093082206782e-05,7.417279559773794e-07,3.000093082206782e-05,0.8000521126673211
3.000093212700083e-05,0.7999877466993491,3.000093212700083e-05,0.7999778373193448,3.000093212700083e-05,-5.056374461966897e-05,3.000093212700083e-05,-4.908255773304765e-05,3.000093212700083e-05,-1.904373031449238e-05,3.000093212700083e-05,0.8000302398072228
3.000093473686685e-05,0.7999627632951722,3.000093473686685e-05,0.7999552305591918,3.000093473686685e-05,-6.328722433710729e-05,3.000093473686685e-05,-5.815117157506055e-05,3.000093473686685e-05,-4.910261369229993e-05,3.000093473686685e-05,0.7999937125534083
3.000093844747249e-05,0.7999126087326536,3.000093844747249e-05,0.7999031844545536,3.000093844747249e-05,-0.0001020154698031177,3.000093844747249e-05,-9.102768772668863e-05,3.000093844747249e-05,-0.0001121756831786806,3.000093844747249e-05,0.7999189437801689
3.000094195159244e-05,0.7998577961908223,3.000094195159244e-05,0.7998446639766071,3.000094195159244e-05,-0.0001468387665217077,3.000094195159244e-05,-0.0001290434245789565,3.000094195159244e-05,-0.0001832257362577856,3.000094195159244e-05,0.7998352200432746
3.000094715178759e-05,0.7997738978940812,3.000094715178759e-05,0.7997557357771085,3.000094715178759e-05,-0.000212588838183093,3.000094715178759e-05,-0.0001839170656655899,3.000094715178759e-05,-0.000291699359837415,3.000094715178759e-05,0.7997029524759104
3.000095154880251e-05,0.7997201568929813,3.000095154880251e-05,0.799701221409289,3.000095154880251e-05,-0.0002464520151989398,3.000095154880251e-05,-0.0002105457863067668,3.000095154880251e-05,-0.0003592877178880092,3.000095154880251e-05,0.7996114828231741
3.000095896187106e-05,0.7997139008944675,3.000095896187106e-05,0.7997040843696351,3.000095896187106e-05,-0.000216265793236374,3.000095896187106e-05,-0.0001787747909544166,3.000095896187106e-05,-0.0003609599628991295,3.000095896187106e-05,0.7995698360469073
3.000096058693235e-05,0.7997373665152424,3.000096058693235e-05,0.7997324472914071,3.000096058693235e-05,-0.0001847921947546554,3.000096058693235e-05,-0.0001500553058720269,3.000096058693235e-05,-0.000328572867425072,3.000096058693235e-05,0.7995949237712375
3.000096383705493e-05,0.7998039417473903,3.000096383705493e-05,0.7998089483575738,3.000096383705493e-05,-0.0001074395156880859,3.000096383705493e-05,-8.120519088579921e-05,3.000096383705493e-05,-0.0002386837575030843,3.000096383705493e-05,0.7996734858079563
3.000096894354404e-05,0.7999357473964612,3.000096894354404e-05,0.7999518072537681,3.000096894354404e-05,2.12157160574763e-05,3.000096894354404e-05,2.985455894406741e-05,3.000096894354404e-05,-6.623852460902481e-05,3.000096894354404e-05,0.7998422972313912
3.000097361987807e-05,0.8000621031552397,3.000097361987807e-05,0.8000819834546137,3.000097361987807e-05,0.0001248356452953988,3.000097361987807e-05,0.0001162752783705524,3.000097361987807e-05,9.459487348755148e-05,3.000097361987807e-05,0.8000149796469748
3.000097819821552e-05,0.8001741031818617,3.000097819821552e-05,0.8001953259754471,3.000097819821552e-05,0.0002070103015085808,3.000097819821552e-05,0.0001836946864150754,3.000097819821552e-05,0.0002354195892449229,3.000097819821552e-05,0.8001786589275335
3.000098397694705e-05,0.8002738055839214,3.000098397694705e-05,0.8002918962209572,3.000098397694705e-05,0.0002627705590445334,3.000098397694705e-05,0.0002263888079267916,3.000098397694705e-05,0.0003582386389278321,3.000098397694705e-05,0.8003409434389808
3.000098511685057e-05,0.8002900441572889,3.000098511685057e-05,0.8003078844253873,3.000098511685057e-05,0.000271409000077617,3.000098511685057e-05,0.0002330654523612797,3.000098511685057e-05,0.0003782343780215342,3.000098511685057e-05,0.8003695124442277
3.000098739665761e-05,0.8003179952281424,3.000098739665761e-05,0.8003354616064268,3.000098739665761e-05,0.000285085328020223,3.000098739665761e-05,0.0002433513374677956,3.000098739665761e-05,0.0004128096198473877,3.000098739665761e-05,0.8004213059369821
3.000099161106742e-05,0.8003206846473977,3.000099161106742e-05,0.8003312566700751,3.000099161106742e-05,0.0002599709836210935,3.000099161106742e-05,0.0002175351614251727,3.000099161106742e-05,0.0004122500909614183,3.000099161106742e-05,0.8004507971174065
3.0000992724341e-05,0.8003114119635345,3.0000992724341e-05,0.8003190681403,3.0000992724341e-05,0.0002435105655952234,3.0000992724341e-05,0.0002021254931857462,3.0000992724341e-05,0.0003988947128442087,3.0000992724341e-05,0.8004449815347049
3.000099495088815e-05,0.8002997088623002,3.000099495088815e-05,0.8003051270880845,3.000099495088815e-05,0.0002237356433496178,3.000099495088815e-05,0.0001842941922963719,3.000099495088815e-05,0.0003821459471870492,3.000099495088815e-05,0.8004420153084143
3.000099789507698e-05,0.8002731384946146,3.000099789507698e-05,0.8002761241175549,3.000099789507698e-05,0.0001908953195039299,3.000099789507698e-05,0.0001551712079002461,3.000099789507698e-05,0.0003471726883533287,3.000099789507698e-05,0.8004213477464522
3.0001e-05,0.8002314969245409,3.0001e-05,0.8002292332864206,3.0001e-05,0.0001437740934436758,3.0001e-05,0.0001130874460175231,3.0001e-05,0.0002921437334798334,3.0001e-05,0.8003740410534619
3.000100100500423e-05,0.8002095694014432,3.000100100500423e-05,0.8002051758008309,3.000100100500423e-05,0.0001209831315013903,3.000100100500423e-05,9.315334368372094e-05,3.000100100500423e-05,0.000263205483876218,3.000100100500423e-05,0.8003478751166011
3.00010030150127e-05,0.8001730033747962,3.00010030150127e-05,0.8001668775511803,3.00010030150127e-05,8.665632725387049e-05,3.00010030150127e-05,6.397959047481551e-05,3.00010030150127e-05,0.0002156547111079221,3.00010030150127e-05,0.8003045781539803
3.000100541396862e-05,0.8001407009123315,3.000100541396862e-05,0.8001359602073767,3.000100541396862e-05,6.256993365317141e-05,3.000100541396862e-05,4.465989448678899e-05,3.000100541396862e-05,0.0001754870571810718,3.000100541396862e-05,0.8002661442780855
3.000100871649223e-05,0.8000784599863568,3.000100871649223e-05,0.8000715839413253,3.000100871649223e-05,9.353524244541465e-06,3.000100871649223e-05,-9.057830619640321e-07,3.000100871649223e-05,9.68268775776789e-05,3.000100871649223e-05,0.8001850629242351
3.000101208093308e-05,0.7999763789282882,3.000101208093308e-05,0.7999601396633678,3.000101208093308e-05,-8.67267306125268e-05,3.000101208093308e-05,-8.459713952565621e-05,3.000101208093308e-05,-3.652761715475109e-05,3.000101208093308e-05,0.8000444970531309
3.000101692888091e-05,0.7998075337092231,3.000101692888091e-05,0.79977882778883,3.000101692888091e-05,-0.0002352130450576392,3.000101692888091e-05,-0.0002112572003926238,3.000101692888091e-05,-0.0002565396219170779,3.000101692888091e-05,0.799802544978138
3.000102172834635e-05,0.7997183689563112,3.000102172834635e-05,0.7996951213840839,3.000102172834635e-05,-0.000280952345152412,3.000102172834635e-05,-0.0002440189676023765,3.000102172834635e-05,-0.0003657595451649359,3.000102172834635e-05,0.799659645359505
3.000102753012326e-05,0.7996977786065548,3.000102753012326e-05,0.7996894449041775,3.000102753012326e-05,-0.0002481319276327753,3.000102753012326e-05,-0.0002079311049960411,3.000102753012326e-05,-0.000381685265224372,3.000102753012326e-05,0.7995971384050092
3.000102934983372e-05,0.7997078049030893,3.000102934983372e-05,0.7997032098430935,3.000102934983372e-05,-0.0002268799325396572,3.000102934983372e-05,-0.0001882325474853166,3.000102934983372e-05,-0.000366535819432219,3.000102934983372e-05,0.7995993738548312
3.000103298925463e-05,0.799780940421062,3.000103298925463e-05,0.7997892776134088,3.000103298925463e-05,-0.0001332138264286898,3.000103298925463e-05,-0.0001038260475956447,3.000103298925463e-05,-0.0002675499944015741,3.000103298925463e-05,0.7996774945303216
3.000103773088931e-05,0.7999613751740662,3.000103773088931e-05,0.7999905119719281,3.000103773088931e-05,5.697494719374197e-05,3.000103773088931e-05,6.30117966464749e-05,3.000103773088931e-05,-2.910531367656064e-05,3.000103773088931e-05,0.7999047187682675
3.000103894625018e-05,0.800008239982646,3.000103894625018e-05,0.8000399364471487,3.000103894625018e-05,9.924351488705688e-05,3.000103894625018e-05,9.851339016866015e-05,3.000103894625018e-05,3.194066100206579e-05,3.000103894625018e-05,0.7999657279946116
3.000104137697192e-05,0.8000653011242284,3.000104137697192e-05,0.8000923851851667,3.000104137697192e-05,0.0001342364764081617,3.000104137697192e-05,0.0001242576786526465,3.000104137697192e-05,0.0001017307084362033,3.000104137697192e-05,0.800040756436872
3.000104454896732e-05,0.8000966184826066,3.000104454896732e-05,0.8001108646746171,3.000104454896732e-05,0.0001298447893913414,3.000104454896732e-05,0.0001145360728983757,3.000104454896732e-05,0.0001325657210021199,3.000104454896732e-05,0.8000852162337353
3.000104815061036e-05,0.800131666695498,3.000104815061036e-05,0.8001399284308525,3.000104815061036e-05,0.0001391423459447447,3.000104815061036e-05,0.0001200271803111014,3.000104815061036e-05,0.0001715854486642587,3.000104815061036e-05,0.800140739915059
3.000105233388704e-05,0.8001739427315328,3.000105233388704e-05,0.8001830589478029,3.000105233388704e-05,0.000164826915588644,3.000105233388704e-05,0.0001417289270345984,3.000105233388704e-05,0.0002249989536274809,3.000105233388704e-05,0.8002131506629606
3.000105695670773e-05,0.8001976693970425,3.000105695670773e-05,0.8002056748392979,3.000105695670773e-05,0.0001711756075607606,3.000105695670773e-05,0.0001453155078968323,3.000105695670773e-05,0.0002551450267395699,3.000105695670773e-05,0.80026404335752
3.000106385331699e-05,0.8001707609118314,3.000106385331699e-05,0.8001713363123036,3.000106385331699e-05,0.0001223877168903603,3.000106385331699e-05,9.962747625757986e-05,3.000106385331699e-05,0.0002177996623040566,3.000106385331699e-05,0.8002537589776365
3.000106968821951e-05,0.8000953629680433,3.000106968821951e-05,0.800088162988743,3.000106968821951e-05,4.149978883315168e-05,3.000106968821951e-05,2.855517430874413e-05,3.000106968821951e-05,0.000118468362909587,3.000106968821951e-05,0.800165962603903
3.00010766361842e-05,0.7999924306681472,3.00010766361842e-05,0.7999818747844959,3.00010766361842e-05,-4.657819803893239e-05,3.00010766361842e-05,-4.554730646761151e-05,3.00010766361842e-05,-1.305870124802576e-05,3.00010766361842e-05,0.800031966489788
3.000107863074781e-05,0.7999752611359587,3.000107863074781e-05,0.7999668013111711,3.000107863074781e-05,-5.459952050594851e-05,3.000107863074781e-05,-5.102934812124365e-05,3.000107863074781e-05,-3.345975864175541e-05,3.000107863074781e-05,0.800007667354773
3.000108261987505e-05,0.7999500168340121,3.000108261987505e-05,0.7999456827553719,3.000108261987505e-05,-6.233203417906812e-05,3.000108261987505e-05,-5.540708736538816e-05,3.000108261987505e-05,-6.244037250000769e-05,3.000108261987505e-05,0.7999684034968448
3.000108951859478e-05,0.7999015106345537,3.000108951859478e-05,0.7998968839627136,3.000108951859478e-05,-9.235179382968339e-05,3.000108951859478e-05,-7.985548575221958e-05,3.000108951859478e-05,-0.0001232451164214229,3.000108951859478e-05,0.7998880357259064
3.000109103272526e-05,0.7998875954416995,3.000109103272526e-05,0.7998812933545394,3.000109103272526e-05,-0.0001044542926603573,3.000109103272526e-05,-9.0465900018472e-05,3.000109103272526e-05,-0.0001416421213185148,3.000109103272526e-05,0.7998650547004399
3.000109406098621e-05,0.7998653113535921,3.000109406098621e-05,0.7998572719176908,3.000109406098621e-05,-0.0001209727681946989,3.000109406098621e-05,-0.0001041623135495217,3.000109406098621e-05,-0.0001709835625171209,3.000109406098621e-05,0.7998263371096991
3.000109931077978e-05,0.799866469748501,3.000109931077978e-05,0.7998630343647318,3.000109931077978e-05,-0.0001035616610942115,3.000109931077978e-05,-8.618828002651151e-05,3.000109931077978e-05,-0.0001672722983825744,3.000109931077978e-05,0.799813489895707
3.000110369742609e-05,0.799890547766682,3.000110369742609e-05,0.7998914560346252,3.000110369742609e-05,-7.110619423841151e-05,3.000110369742609e-05,-5.6864220319377e-05,3.000110369742609e-05,-0.0001340099373024956,3.000110369742609e-05,0.7998358252921576
3.000111068820488e-05,0.7999955391568861,3.000111068820488e-05,0.8000079156148518,3.000111068820488e-05,3.785106542084528e-05,3.000111068820488e-05,3.862336601200907e-05,3.000111068820488e-05,4.61363112021131e-06,3.000111068820488e-05,0.7999687126537445
3.000111230678927e-05,0.8000233072811569,3.000111230678927e-05,0.8000371826850101,3.000111230678927e-05,6.236525391312862e-05,3.000111230678927e-05,5.931607827623223e-05,3.000111230678927e-05,4.052172672905123e-05,3.000111230678927e-05,0.8000059275379109
3.000111554395806e-05,0.8000766703140817,3.000111554395806e-05,0.8000918028523178,3.000111554395806e-05,0.000104996040251888,3.000111554395806e-05,9.459276230624061e-05,3.000111554395806e-05,0.000108300334275508,3.000111554395806e-05,0.8000797154376744
3.000111980466664e-05,0.8001497160782439,3.000111980466664e-05,0.8001670526448568,3.000111980466664e-05,0.0001619045640897733,3.000111980466664e-05,0.0001419958424755848,3.000111980466664e-05,0.0002007850031823541,3.000111980466664e-05,0.8001856565957247
3.000112537386005e-05,0.8002132890487054,3.000112537386005e-05,0.8002284116296077,3.000112537386005e-05,0.0001975930033157727,3.000112537386005e-05,0.0001691155589500562,3.000112537386005e-05,0.0002790950476845252,3.000112537386005e-05,0.8002880318320696
3.000112683937853e-05,0.8002230285681295,3.000112683937853e-05,0.8002369648169457,3.000112683937853e-05,0.000199949138027191,3.000112683937853e-05,0.0001701951014104107,3.000112683937853e-05,0.0002904733101251261,3.000112683937853e-05,0.8003064841653155
3.000112977041549e-05,0.8002308981681221,3.000112977041549e-05,0.800241622582785,3.000112977041549e-05,0.0001936649455200921,3.000112977041549e-05,0.00016284591839403,3.000112977041549e-05,0.0002982608816785898,3.000112977041549e-05,0.8003283088985182
3.000113335953848e-05,0.8002029496319673,3.000113335953848e-05,0.8002057975242786,3.000113335953848e-05,0.0001492356521533079,3.000113335953848e-05,0.0001217255947644584,3.000113335953848e-05,0.0002586222796611156,3.000113335953848e-05,0.8003035120864295
3.000113772155046e-05,0.8001265859597095,3.000113772155046e-05,0.8001183637546146,3.000113772155046e-05,6.113458757623542e-05,3.000113772155046e-05,4.352816202029395e-05,3.000113772155046e-05,0.0001560915340697282,3.000113772155046e-05,0.8002131373292548
3.000113882060543e-05,0.8001077931612549,3.000113882060543e-05,0.8000984225432876,3.000113882060543e-05,4.315496078944514e-05,3.000113882060543e-05,2.830553892617479e-05,3.000113882060543e-05,0.0001315453586043786,3.000113882060543e-05,0.8001901717312176
3.000114101871537e-05,0.8000777903692321,3.000114101871537e-05,0.8000689860951745,3.000114101871537e-05,1.951779585023559e-05,3.000114101871537e-05,9.363820345406495e-06,3.000114101871537e-05,9.381674907213609e-05,3.000114101871537e-05,0.8001534395109464
3.000114444053294e-05,0.800025440566518,3.000114444053294e-05,0.8000162668718205,3.000114444053294e-05,-2.242569732197813e-05,3.000114444053294e-05,-2.556524382990411e-05,3.000114444053294e-05,2.851512045407239e-05,3.000114444053294e-05,0.8000851838050316
3.000114836568889e-05,0.8000018737882036,3.000114836568889e-05,0.7999988770101879,3.000114836568889e-05,-2.610213370787645e-05,3.000114836568889e-05,-2.551455772606884e-05,3.000114836568889e-05,2.408877930213694e-06,3.000114836568889e-05,0.8000518098210267
3.000115151907101e-05,0.7999809132088891,3.000115151907101e-05,0.7999794466041066,3.000115151907101e-05,-3.666267423631998e-05,3.000115151907101e-05,-3.381460276847745e-05,3.000115151907101e-05,-2.244072004145516e-05,3.000115151907101e-05,0.8000194737532623
3.000115653014217e-05,0.7999162091966071,3.000115653014217e-05,0.7999079205515175,3.000115653014217e-05,-9.493915031011275e-05,3.000115653014217e-05,-8.503890559879645e-05,3.000115653014217e-05,-0.0001072182449425239,3.000115653014217e-05,0.799921288570795
3.000116130909967e-05,0.7998325007732788,3.000116130909967e-05,0.7998162209150128,3.000116130909967e-05,-0.0001689954490851341,3.000116130909967e-05,-0.0001484844165522507,3.000116130909967e-05,-0.0002173681916060982,3.000116130909967e-05,0.7997938535277493
3.000116740649088e-05,0.7997986142891966,3.000116740649088e-05,0.7997888743468236,3.000116740649088e-05,-0.0001710861687115847,3.000116740649088e-05,-0.0001445006029331576,3.000116740649088e-05,-0.0002568423575215245,3.000116740649088e-05,0.799726682971337
3.000117251607021e-05,0.7998286713051537,3.000117251607021e-05,0.7998280451745505,3.000117251607021e-05,-0.0001206361736355343,3.000117251607021e-05,-9.782390524110042e-05,3.000117251607021e-05,-0.0002127112036330985,3.000117251607021e-05,0.7997502254792803
3.000117442061244e-05,0.7998437698539613,3.000117442061244e-05,0.7998448628438815,3.000117442061244e-05,-0.0001024919367930629,3.000117442061244e-05,-8.212590134092859e-05,3.000117442061244e-05,-0.0001919708649613043,3.000117442061244e-05,0.7997645857035225
3.000117787700603e-05,0.799896342516412,3.000117787700603e-05,0.799903205352322,3.000117787700603e-05,-4.570351553933451e-05,3.000117787700603e-05,-3.215948942668829e-05,3.000117787700603e-05,-0.0001227611607564557,3.000117787700603e-05,0.7998268799178714
3.00011790948866e-05,0.7999226412881172,3.00011790948866e-05,0.7999324346071601,3.00011790948866e-05,-1.831019157608704e-05,3.00011790948866e-05,-8.01500631269455e-06,3.00011790948866e-05,-8.82969757611805e-05,3.00011790948866e-05,0.7998601163404463
3.000118153064773e-05,0.7999704345807183,3.000118153064773e-05,0.7999834967571826,3.000118153064773e-05,2.644899669555198e-05,3.000118153064773e-05,3.027084907592841e-05,3.000118153064773e-05,-2.611499964157986e-05,3.000118153064773e-05,0.7999216983816773
3.000118468393372e-05,0.8000249656858873,3.000118468393372e-05,0.8000386711320383,3.000118468393372e-05,6.976985509480764e-05,3.000118468393372e-05,6.593173402350257e-05,3.000118468393372e-05,4.299344999054525e-05,3.000118468393372e-05,0.7999947088261602
3.00011892721185e-05,0.8000817966028821,3.00011892721185e-05,0.8000928426759043,3.00011892721185e-05,0.0001050167558746221,3.00011892721185e-05,9.336924401809611e-05,3.00011892721185e-05,0.0001125773588356981,3.00011892721185e-05,0.8000761951302783
3.000119408057011e-05,0.8000715154737406,3.000119408057011e-05,0.8000700563551418,3.000119408057011e-05,6.535367224106838e-05,3.000119408057011e-05,5.429180386706162e-05,3.000119408057011e-05,9.263718095584505e-05,3.000119408057011e-05,0.8000720483405617
3.000119908907695e-05,0.8000538106180592,3.000119908907695e-05,0.8000477416619697,3.000119908907695e-05,3.612790018804439e-05,3.000119908907695e-05,2.832264095825946e-05,3.000119908907695e-05,6.717105817723198e-05,3.000119908907695e-05,0.8000593460354193
3.000120593377783e-05,0.8000312816227072,3.000120593377783e-05,0.800027346312805,3.000120593377783e-05,1.672509309079563e-05,3.000120593377783e-05,1.301991691200275e-05,3.000120593377783e-05,4.067399578966302e-05,3.000120593377783e-05,0.8000419878410207
3.000121227915443e-05,0.7999912267888984,3.000121227915443e-05,0.7999855616972582,3.000121227915443e-05,-1.996758015793821e-05,3.000121227915443e-05,-1.874779802845759e-05,3.000121227915443e-05,-9.838353946404732e-06,3.000121227915443e-05,0.799993246701145
3.000121441495598e-05,0.7999753819707042,3.000121441495598e-05,0.7999688033590597,3.000121441495598e-05,-3.401677042380831e-05,3.000121441495598e-05,-3.090194069524205e-05,3.000121441495598e-05,-3.02231762721025e-05,3.000121441495598e-05,0.7999721560358558
3.000121868655909e-05,0.7999606553840664,3.000121868655909e-05,0.7999558574761438,3.000121868655909e-05,-4.084865370608038e-05,3.000121868655909e-05,-3.562735145899657e-05,3.000121868655909e-05,-4.801481615967982e-05,3.000121868655909e-05,0.7999512633080303
3.00012238852369e-05,0.7999598464303959,3.00012238852369e-05,0.7999587051982439,3.00012238852369e-05,-3.200594854229639e-05,3.00012238852369e-05,-2.663809766958342e-05,3.00012238852369e-05,-4.692463071826101e-05,3.00012238852369e-05,0.7999469434502653
3.000122865322308e-05,0.7999635919459223,3.000122865322308e-05,0.7999638231734896,3.000122865322308e-05,-2.433086827879175e-05,3.000122865322308e-05,-1.970840707100585e-05,3.000122865322308e-05,-4.145438234344792e-05,3.000122865322308e-05,0.7999485270402199
3.000123381935227e-05,0.7999946964458748,3.000123381935227e-05,0.7999994478605724,3.000123381935227e-05,1.062662476317523e-05,3.000123381935227e-05,1.138586249591961e-05,3.000123381935227e-05,-3.249106654368031e-07,3.000123381935227e-05,0.7999876774028284
3.000123949727556e-05,0.8000373972644935,3.000123949727556e-05,0.800045341588837,3.000123949727556e-05,5.012076736926882e-05,3.000123949727556e-05,4.511412070920063e-05,3.000123949727556e-05,5.501858246932396e-05,3.000123949727556e-05,0.8000454479212937
3.000124838157364e-05,0.8000910278104166,3.000124838157364e-05,0.8000986488124667,3.000124838157364e-05,8.710300784839611e-05,3.000124838157364e-05,7.470267422551704e-05,3.000124838157364e-05,0.0001217413280628282,3.000124838157364e-05,0.8001250888954182
3.000125157942487e-05,0.800099475240569,3.000125157942487e-05,0.8001057740021827,3.000125157942487e-05,8.864909284602534e-05,3.000125157942487e-05,7.512254051103703e-05,3.000125157942487e-05,0.0001313366912874175,3.000125157942487e-05,0.8001408461485727
3.000125317835049e-05,0.800098368213562,3.000125317835049e-05,0.800103162126613,3.000125317835049e-05,8.340984221938649e-05,3.000125317835049e-05,6.991262832113259e-05,3.000125317835049e-05,0.0001290892375409538,3.000125317835049e-05,0.8001417640304019
3.000125637620172e-05,0.8000810729315991,3.000125637620172e-05,0.8000812415436378,3.000125637620172e-05,5.81527285682798e-05,3.000125637620172e-05,4.668822879298906e-05,3.000125637620172e-05,0.0001046556341412753,3.000125637620172e-05,0.8001229518061713
3.000126087746019e-05,0.8000399717780535,3.000126087746019e-05,0.8000345232356006,3.000126087746019e-05,1.232553732004188e-05,3.000126087746019e-05,6.387646837408314e-06,3.000126087746019e-05,4.948571374642294e-05,3.000126087746019e-05,0.8000724164890191
3.000126462609155e-05,0.8000057147807202,3.000126462609155e-05,0.7999985255818733,3.000126462609155e-05,-1.857066597557787e-05,3.000126462609155e-05,-1.969795887791641e-05,3.000126462609155e-05,5.4514412846097e-06,3.000126462609155e-05,0.8000280703176679
3.000126910238363e-05,0.7999599755620056,3.000126910238363e-05,0.7999513459846526,3.000126910238363e-05,-5.61327070736419e-05,3.000126910238363e-05,-5.116474636335396e-05,3.000126910238363e-05,-5.239150630128715e-05,3.000126910238363e-05,0.799965329851249
3.000127414682604e-05,0.7999146308718482,3.000127414682604e-05,0.7999054731235805,3.000127414682604e-05,-8.916317829233097e-05,3.000127414682604e-05,-7.820846784698492e-05,3.000127414682604e-05,-0.0001093646781792818,3.000127414682604e-05,0.7998985966317883
3.000128075600149e-05,0.7999422624236002,3.000128075600149e-05,0.799945695588174,3.000128075600149e-05,-3.615168654729445e-05,3.000128075600149e-05,-2.781233843397206e-05,3.000128075600149e-05,-6.775462746706347e-05,3.000128075600149e-05,0.799925721105222
3.000128549252148e-05,0.7999910088214739,3.000128549252148e-05,0.8000009786093586,3.000128549252148e-05,1.790171921840933e-05,3.000128549252148e-05,1.944153118034171e-05,3.000128549252148e-05,-2.288715066283448e-06,3.000128549252148e-05,0.7999859886877974
3.000129235842561e-05,0.8000233548380782,3.000129235842561e-05,0.8000285242854716,3.000129235842561e-05,3.455182373614255e-05,3.000129235842561e-05,3.031201464559673e-05,3.000129235842561e-05,3.575852827287788e-05,3.000129235842561e-05,0.800025772259955
3.000129817957641e-05,0.8000178887786173,3.000129817957641e-05,0.8000172209700246,3.000129817957641e-05,1.739923898984523e-05,3.000129817957641e-05,1.389986696128983e-05,3.000129817957641e-05,2.478191361933862e-05,3.000129817957641e-05,0.8000190352322741
3.000130633397186e-05,0.8000024615499455,3.000130633397186e-05,0.7999996844917248,3.000130633397186e-05,-1.2693533409115e-06,3.000130633397186e-05,-1.809322325162657e-06,3.000130633397186e-05,4.000753155657566e-06,3.000130633397186e-05,0.800001976708176
3.000132031213597e-05,0.7999965786701978,3.000132031213597e-05,0.7999958880189797,3.000132031213597e-05,-2.915887238744085e-06,3.000132031213597e-05,-2.396256716293616e-06,3.000132031213597e-05,-1.362953844897813e-06,3.000132031213597e-05,0.7999971111567918
3.000134206482687e-05,0.7999993359252737,3.000134206482687e-05,0.8000000006688269,3.000134206482687e-05,2.888363150248889e-06,3.000134206482687e-05,2.528349900634271e-06,3.000134206482687e-05,3.031859160983032e-06,3.000134206482687e-05,0.7999997463386812
3.000137287072926e-05,0.7999987211960321,3.000137287072926e-05,0.7999986876177405,3.000137287072926e-05,1.36851838283763e-06,3.000137287072926e-05,1.135953423127946e-06,3.000137287072926e-05,1.59474902422415e-06,3.000137287072926e-05,0.7999978798848181
3.000142013967279e-05,0.7999985013720841,3.000142013967279e-05,0.7999982708658717,3.000142013967279e-05,5.878244082457676e-07,3.000142013967279e-05,5.593407070430558e-07,3.000142013967279e-05,1.290640519340518e-06,3.000142013967279e-05,0.7999977858156913
3.000151467755985e-05,0.7999985212270873,3.000151467755985e-05,0.7999984018162269,3.000151467755985e-05,8.128343158425193e-07,3.000151467755985e-05,7.249348016023691e-07,3.000151467755985e-05,1.409631939398832e-06,3.000151467755985e-05,0.7999979088258042
3.000170375333397e-05,0.7999985482043017,3.000170375333397e-05,0.7999984285874701,3.000170375333397e-05,9.234384316946556e-07,3.000170375333397e-05,8.020509473874409e-07,3.000170375333397e-05,1.385959167767168e-06,3.000170375333397e-05,0.7999978018751589
3.000208190488221e-05,0.7999985119624029,3.000208190488221e-05,0.7999983857732981,3.000208190488221e-05,8.571765599848069e-07,3.000208190488221e-05,7.545422445728029e-07,3.000208190488221e-05,1.360228015468874e-06,3.000208190488221e-05,0.7999977850042583
3.00028382079787e-05,0.7999984997277053,3.00028382079787e-05,0.7999983771799375,3.00028382079787e-05,8.435046188714358e-07,3.00028382079787e-05,7.435435862777093e-07,3.00028382079787e-05,1.353538453021656e-06,3.00028382079787e-05,0.7999977882920984
3.000409349539504e-05,0.7999985034538021,3.000409349539504e-05,0.7999983791349187,3.000409349539504e-05,8.485909628721942e-07,3.000409349539504e-05,7.476002770320078e-07,3.000409349539504e-05,1.354112987633538e-06,3.000409349539504e-05,0.7999977832160594
3.000596991261577e-05,0.7999985085649336,3.000596991261577e-05,0.7999983843992249,3.000596991261577e-05,8.523158415554539e-07,3.000596991261577e-05,7.506604049940638e-07,3.000596991261577e-05,1.36031338132765e-06,3.000596991261577e-05,0.799997791517255
