 3.31840000e-09  1.00000000e+00  3.31840000e-09  2.58593027e-07  3.31840000e-09  5.78968249e-02  3.31840000e-09  6.66821685e-05  3.31840000e-09  1.13802647e-07  3.31840000e-09  1.00000000e+00 
 3.35840000e-09  1.00000000e+00  3.35840000e-09  2.58622585e-07  3.35840000e-09  5.79045313e-02  3.35840000e-09  6.79963508e-05  3.35840000e-09  1.16492385e-07  3.35840000e-09  1.00000000e+00 
 3.39840000e-09  1.00000000e+00  3.39840000e-09  2.58629590e-07  3.39840000e-09  5.79072282e-02  3.39840000e-09  6.93360850e-05  3.39840000e-09  1.19234748e-07  3.39840000e-09  1.00000000e+00 
 3.43840000e-09  1.00000000e+00  3.43840000e-09  2.58956897e-07  3.43840000e-09  5.79810635e-02  3.43840000e-09  7.07525374e-05  3.43840000e-09  1.22032348e-07  3.43840000e-09  1.00000000e+00 
 3.47840000e-09  1.00000000e+00  3.47840000e-09  2.60649270e-07  3.47840000e-09  5.83580719e-02  3.47840000e-09  7.25270346e-05  3.47840000e-09  1.24895606e-07  3.47840000e-09  1.00000000e+00 
 3.51840000e-09  1.00000000e+00  3.51840000e-09  2.64451795e-07  3.51840000e-09  5.92036819e-02  3.51840000e-09  7.61268184e-05  3.51840000e-09  1.27876663e-07  3.51840000e-09  1.00000000e+00 
 3.55840000e-09  1.00000000e+00  3.55840000e-09  2.70473810e-07  3.55840000e-09  6.05420088e-02  3.55840000e-09  8.40227239e-05  3.55840000e-09  1.31107459e-07  3.55840000e-09  1.00000000e+00 
 3.59840000e-09  1.00000000e+00  3.59840000e-09  2.78108475e-07  3.59840000e-09  6.22380737e-02  3.59840000e-09  9.59521910e-05  3.59840000e-09  1.34739523e-07  3.59840000e-09  1.00000000e+00 
 3.63840000e-09  1.00000000e+00  3.63840000e-09  2.85930697e-07  3.63840000e-09  6.39753810e-02  3.63840000e-09  1.07658965e-04  3.63840000e-09  1.38817415e-07  3.63840000e-09  1.00000000e+00 
 3.67840000e-09  1.00000000e+00  3.67840000e-09  2.92524644e-07  3.67840000e-09  6.54397784e-02  3.67840000e-09  1.14770258e-04  3.67840000e-09  1.43233433e-07  3.67840000e-09  1.00000000e+00 
 3.71840000e-09  1.00000000e+00  3.71840000e-09  2.97087930e-07  3.71840000e-09  6.64534406e-02  3.71840000e-09  1.16886407e-04  3.71840000e-09  1.47818468e-07  3.71840000e-09  1.00000000e+00 
 3.75840000e-09  1.00000000e+00  3.75840000e-09  2.99469005e-07  3.75840000e-09  6.69829428e-02  3.75840000e-09  1.16389826e-04  3.75840000e-09  1.52446476e-07  3.75840000e-09  1.00000000e+00 
 3.79840000e-09  1.00000000e+00  3.79840000e-09  3.00337552e-07  3.79840000e-09  6.71769233e-02  3.79840000e-09  1.15059346e-04  3.79840000e-09  1.57053207e-07  3.79840000e-09  1.00000000e+00 
 3.83840000e-09  1.00000000e+00  3.83840000e-09  3.00627757e-07  3.83840000e-09  6.72426139e-02  3.83840000e-09  1.13535483e-04  3.83840000e-09  1.61612087e-07  3.83840000e-09  1.00000000e+00 
 3.87840000e-09  1.00000000e+00  3.87840000e-09  3.00731293e-07  3.87840000e-09  6.72669010e-02  3.87840000e-09  1.11955007e-04  3.87840000e-09  1.66112751e-07  3.87840000e-09  1.00000000e+00 
